Area Code,Area,Item Description,Year,Unit,Value,Flag Code,Flag Description,Value_Missing
110,Japan,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,9.3,E,Estimated value,False
110,Japan,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,9.3,E,Estimated value,False
110,Japan,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,8.9,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), LCU per person per day",2017,LCU/cap/d,0.97,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), LCU per person per day",2018,LCU/cap/d,1.0,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), LCU per person per day",2019,LCU/cap/d,1.0,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), LCU per person per day",2020,LCU/cap/d,1.03,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), LCU per person per day",2021,LCU/cap/d,1.03,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,1.06,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,1.07,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,1.08,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.88,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.9,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,2.94,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.02,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,2.99,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,3.2,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,3.28,E,Estimated value,False
112,Jordan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,3.37,E,Estimated value,False
112,Jordan,"Cost of starchy staples, LCU per person per day",2021,LCU/cap/d,0.2,E,Estimated value,False
112,Jordan,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.57,E,Estimated value,False
112,Jordan,"Cost of animal source foods, LCU per person per day",2021,LCU/cap/d,0.3,E,Estimated value,False
112,Jordan,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.87,E,Estimated value,False
112,Jordan,"Cost of legumes, nuts and seeds, LCU per person per day",2021,LCU/cap/d,0.1,E,Estimated value,False
112,Jordan,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.3,E,Estimated value,False
112,Jordan,"Cost of vegetables, LCU per person per day",2021,LCU/cap/d,0.19,E,Estimated value,False
112,Jordan,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.55,E,Estimated value,False
112,Jordan,"Cost of fruits, LCU per person per day",2021,LCU/cap/d,0.2,E,Estimated value,False
112,Jordan,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.58,E,Estimated value,False
112,Jordan,"Cost of oils and fats, LCU per person per day",2021,LCU/cap/d,0.04,E,Estimated value,False
112,Jordan,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.11,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2017,%,12.5,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2017,%,13.0,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2018,%,12.3,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2018,%,12.9,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2019,%,12.5,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2019,%,12.9,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2020,%,13.9,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2020,%,14.4,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2021,%,13.2,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2021,%,13.6,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2022,%,12.6,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2022,%,13.0,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2023,%,11.5,E,Estimated value,False
112,Jordan,"Prevalence of unaffordability (PUA), percent",2024,%,10.7,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,1.3,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,1.3,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,1.3,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,1.3,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,1.3,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,1.4,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,1.5,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,1.6,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,1.5,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,1.5,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,1.4,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,1.5,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,1.3,E,Estimated value,False
112,Jordan,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,1.2,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), LCU per person per day",2017,LCU/cap/d,266.21,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), LCU per person per day",2018,LCU/cap/d,278.9,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), LCU per person per day",2019,LCU/cap/d,301.28,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), LCU per person per day",2020,LCU/cap/d,332.6,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), LCU per person per day",2021,LCU/cap/d,368.15,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,437.33,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,504.01,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,520.12,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.12,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.13,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,2.28,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,2.43,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,2.59,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,2.88,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2023,Int$ (PPP) per person per day,3.02,E,Estimated value,False
108,Kazakhstan,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2024,Int$ (PPP) per person per day,3.06,E,Estimated value,False
108,Kazakhstan,"Cost of starchy staples, LCU per person per day",2021,LCU/cap/d,77.23,E,Estimated value,False
108,Kazakhstan,"Cost of starchy staples, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.54,E,Estimated value,False
108,Kazakhstan,"Cost of animal source foods, LCU per person per day",2021,LCU/cap/d,97.96,E,Estimated value,False
108,Kazakhstan,"Cost of animal source foods, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.69,E,Estimated value,False
108,Kazakhstan,"Cost of legumes, nuts and seeds, LCU per person per day",2021,LCU/cap/d,33.62,E,Estimated value,False
108,Kazakhstan,"Cost of legumes, nuts and seeds, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.24,E,Estimated value,False
108,Kazakhstan,"Cost of vegetables, LCU per person per day",2021,LCU/cap/d,43.27,E,Estimated value,False
108,Kazakhstan,"Cost of vegetables, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.3,E,Estimated value,False
108,Kazakhstan,"Cost of fruits, LCU per person per day",2021,LCU/cap/d,90.63,E,Estimated value,False
108,Kazakhstan,"Cost of fruits, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.64,E,Estimated value,False
108,Kazakhstan,"Cost of oils and fats, LCU per person per day",2021,LCU/cap/d,25.44,E,Estimated value,False
108,Kazakhstan,"Cost of oils and fats, PPP dollar per person per day",2021,Int$ (PPP) per person per day,0.18,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2017,%,9.3,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2017,%,9.3,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2018,%,6.3,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2018,%,6.3,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2019,%,6.9,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2019,%,6.9,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2020,%,6.6,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2020,%,6.6,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2021,%,5.1,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2021,%,5.2,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2022,%,5.7,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2022,%,5.6,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2023,%,5.1,E,Estimated value,False
108,Kazakhstan,"Prevalence of unaffordability (PUA), percent",2024,%,4.5,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,1.7,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2017,million No,1.7,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,1.2,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2018,million No,1.2,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,1.3,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2019,million No,1.3,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,1.3,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2020,million No,1.3,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,1.0,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2021,million No,1.0,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,1.1,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2022,million No,1.1,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2023,million No,1.0,E,Estimated value,False
108,Kazakhstan,"Number of people unable to afford a healthy diet (NUA), million",2024,million No,0.9,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), LCU per person per day",2017,LCU/cap/d,111.8,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), LCU per person per day",2018,LCU/cap/d,113.36,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), LCU per person per day",2019,LCU/cap/d,122.56,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), LCU per person per day",2020,LCU/cap/d,133.75,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), LCU per person per day",2021,LCU/cap/d,145.11,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), LCU per person per day",2022,LCU/cap/d,163.45,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), LCU per person per day",2023,LCU/cap/d,179.36,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), LCU per person per day",2024,LCU/cap/d,189.12,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2017,Int$ (PPP) per person per day,2.56,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2018,Int$ (PPP) per person per day,2.62,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2019,Int$ (PPP) per person per day,2.83,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2020,Int$ (PPP) per person per day,3.09,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2021,Int$ (PPP) per person per day,3.42,E,Estimated value,False
114,Kenya,"Cost of a healthy diet (CoHD), PPP dollar per person per day",2022,Int$ (PPP) per person per day,3.86,E,Estimated value,False
